stifTrip.path, stifTrip, gtfsTrip
stifTrip.path, stifTrip, gtfsTrip
stifTrip.path, stifTrip, gtfsTrip
stifTrip.path, stifTrip, gtfsTrip
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-633) at 71100, dsc '663', direction W",<Trip MTABC_5886340-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-560) at 72540, dsc '663', direction W",<Trip MTABC_5886342-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-602) at 24180, dsc '663', direction W",<Trip MTABC_5886247-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 25140, dsc '663', direction W",<Trip MTABC_5886250-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-603) at 29700, dsc '663', direction W",<Trip MTABC_5886408-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-604) at 19800, dsc '663', direction W",<Trip MTABC_5886237-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-605) at 23400, dsc '663', direction W",<Trip MTABC_5886245-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-605) at 27660, dsc '663', direction W",<Trip MTABC_5886416-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-607) at 26820, dsc '663', direction W",<Trip MTABC_5886257-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-607) at 31800, dsc '663', direction W",<Trip MTABC_5886414-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q38-321) at 55860, dsc '663', direction W",<Trip MTABC_5886306-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-610) at 28140, dsc '663', direction W",<Trip MTABC_5886261-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-610) at 32700, dsc '663', direction W",<Trip MTABC_5886267-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-631) at 58080, dsc '663', direction W",<Trip MTABC_5886313-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-631) at 63360, dsc '663', direction W",<Trip MTABC_5886325-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-631) at 69900, dsc '663', direction W",<Trip MTABC_5886338-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-853) at 22500, dsc '663', direction W",<Trip MTABC_5886243-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-615) at 25560, dsc '663', direction W",<Trip MTABC_5886252-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-615) at 30300, dsc '663', direction W",<Trip MTABC_5886265-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-617) at 28620, dsc '663', direction W",<Trip MTABC_5886263-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-621) at 25980, dsc '663', direction W",<Trip MTABC_5886253-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q38-312) at 27240, dsc '663', direction W",<Trip MTABC_5886259-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-626) at 58860, dsc '663', direction W",<Trip MTABC_5886315-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-626) at 64260, dsc '663', direction W",<Trip MTABC_5886327-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-626) at 69300, dsc '663', direction W",<Trip MTABC_5886337-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-611) at 21600, dsc '663', direction W",<Trip MTABC_5886241-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-611) at 26400, dsc '663', direction W",<Trip MTABC_5886255-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q65-548) at 52440, dsc '663', direction W",<Trip MTABC_5886298-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-613) at 57360, dsc '663', direction W",<Trip MTABC_5886311-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-613) at 62460, dsc '663', direction W",<Trip MTABC_5886323-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-628) at 54240, dsc '663', direction W",<Trip MTABC_5886302-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-628) at 59760, dsc '663', direction W",<Trip MTABC_5886317-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-628) at 65160, dsc '663', direction W",<Trip MTABC_5886329-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-623) at 61560, dsc '663', direction W",<Trip MTABC_5886321-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-623) at 66960, dsc '663', direction W",<Trip MTABC_5886333-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-608) at 20700, dsc '663', direction W",<Trip MTABC_5886239-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-608) at 24660, dsc '663', direction W",<Trip MTABC_5886248-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-608) at 29100, dsc '663', direction W",<Trip MTABC_5886406-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-609) at 30900, dsc '663', direction W",<Trip MTABC_5886418-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-625) at 51540, dsc '663', direction W",<Trip MTABC_5886296-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-629) at 53340, dsc '663', direction W",<Trip MTABC_5886300-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-620) at 56640, dsc '663', direction W",<Trip MTABC_5886309-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-627) at 68100, dsc '663', direction W",<Trip MTABC_5886335-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-630) at 55080, dsc '663', direction W",<Trip MTABC_5886304-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-630) at 60660, dsc '663', direction W",<Trip MTABC_5886319-CPPB4-CP_B4-Weekday-50-SDon>
/home/lenny/projects/onebusaway-nyc-app-mods-upgrade/onebusaway-nyc-transit-data-federation/target/test-classes/org/onebusaway/nyc/transit_data_federation/bundle/tasks/stif/mtabc_b4_stif/stif.Q_66____.713223.wkd.open.gz,"Trip on run (Q66-630) at 66060, dsc '663', direction W",<Trip MTABC_5886331-CPPB4-CP_B4-Weekday-50-SDon>
stifTrip.path, stifTrip, gtfsTrip
stifTrip.path, stifTrip, gtfsTrip
